frame_index,host_receive_time,recording_sample_index,recording_elapsed_s,button_label,Channel1_raw,Channel2_raw,Channel 3_raw,Channel 4_raw,Channel1_display,Channel2_display,Channel 3_display,Channel 4_display
163477,2026-07-29T17:00:39.390+08:00,44,0.088000,0,1001,4,1002,2,1.000000,4.000000,2.000000,2.000000
163478,2026-07-29T17:00:39.397+08:00,45,0.090000,0,998,4,1005,2,-2.000000,4.000000,5.000000,2.000000
163479,2026-07-29T17:00:39.397+08:00,46,0.092000,0,997,4,1002,2,-3.000000,4.000000,2.000000,2.000000
163480,2026-07-29T17:00:39.397+08:00,47,0.094000,0,999,4,996,2,-1.000000,4.000000,-4.000000,2.000000
163481,2026-07-29T17:00:39.402+08:00,48,0.096000,0,1002,4,995,2,2.000000,4.000000,-5.000000,2.000000
163482,2026-07-29T17:00:39.402+08:00,49,0.098000,0,1003,4,999,2,3.000000,4.000000,-1.000000,2.000000
163483,2026-07-29T17:00:39.402+08:00,50,0.100000,0,1000,4,1002,2,0.000000,4.000000,2.000000,2.000000
163484,2026-07-29T17:00:39.406+08:00,51,0.102000,0,997,4,1001,2,-3.000000,4.000000,1.000000,2.000000
163485,2026-07-29T17:00:39.406+08:00,52,0.104000,0,996,4,998,2,-4.000000,4.000000,-2.000000,2.000000
163486,2026-07-29T17:00:39.440+08:00,53,0.106000,0,999,4,998,2,-1.000000,4.000000,-2.000000,2.000000
163487,2026-07-29T17:00:39.440+08:00,54,0.108000,0,1002,4,1000,2,2.000000,4.000000,0.000000,2.000000
163488,2026-07-29T17:00:39.440+08:00,55,0.110000,0,1001,4,1002,2,1.000000,4.000000,2.000000,2.000000
163489,2026-07-29T17:00:39.440+08:00,56,0.112000,0,998,4,1000,2,-2.000000,4.000000,0.000000,2.000000
163490,2026-07-29T17:00:39.440+08:00,57,0.114000,0,997,4,997,2,-3.000000,4.000000,-3.000000,2.000000
163491,2026-07-29T17:00:39.440+08:00,58,0.116000,0,1000,4,997,2,0.000000,4.000000,-3.000000,2.000000
163492,2026-07-29T17:00:39.440+08:00,59,0.118000,0,1003,4,1001,2,3.000000,4.000000,1.000000,2.000000
163493,2026-07-29T17:00:39.440+08:00,60,0.120000,0,1003,4,1003,2,3.000000,4.000000,3.000000,2.000000
163494,2026-07-29T17:00:39.440+08:00,61,0.122000,0,999,4,1000,2,-1.000000,4.000000,0.000000,2.000000
163495,2026-07-29T17:00:39.440+08:00,62,0.124000,0,994,4,996,2,-6.000000,4.000000,-4.000000,2.000000
163496,2026-07-29T17:00:39.440+08:00,63,0.126000,0,994,4,997,2,-6.000000,4.000000,-3.000000,2.000000
163497,2026-07-29T17:00:39.440+08:00,64,0.128000,0,1000,4,1001,2,0.000000,4.000000,1.000000,2.000000
163498,2026-07-29T17:00:39.440+08:00,65,0.130000,0,1006,4,1003,2,6.000000,4.000000,3.000000,2.000000
163499,2026-07-29T17:00:39.440+08:00,66,0.132000,0,1005,4,1001,2,5.000000,4.000000,1.000000,2.000000
163500,2026-07-29T17:00:39.440+08:00,67,0.134000,0,997,4,996,2,-3.000000,4.000000,-4.000000,2.000000
163501,2026-07-29T17:00:39.440+08:00,68,0.136000,0,993,4,997,2,-7.000000,4.000000,-3.000000,2.000000
163502,2026-07-29T17:00:39.440+08:00,69,0.138000,0,997,4,1001,2,-3.000000,4.000000,1.000000,2.000000
163503,2026-07-29T17:00:39.440+08:00,70,0.140000,0,1003,4,1003,2,3.000000,4.000000,3.000000,2.000000
163504,2026-07-29T17:00:39.442+08:00,71,0.142000,0,1003,4,1001,2,3.000000,4.000000,1.000000,2.000000
163505,2026-07-29T17:00:39.442+08:00,72,0.144000,0,999,4,998,2,-1.000000,4.000000,-2.000000,2.000000
163506,2026-07-29T17:00:39.442+08:00,73,0.146000,0,996,4,997,2,-4.000000,4.000000,-3.000000,2.000000
