frame_index,host_receive_time,recording_sample_index,recording_elapsed_s,button_label,Channel1_raw,Channel2_raw,Channel 3_raw,Channel 4_raw,Channel1_display,Channel2_display,Channel 3_display,Channel 4_display
135366,2026-07-29T19:56:37.857+08:00,76,0.152000,0,1001,2,1001,2,1.000000,2.000000,1.000000,2.000000
135367,2026-07-29T19:56:37.857+08:00,77,0.154000,0,998,2,999,2,-2.000000,2.000000,-1.000000,2.000000
135368,2026-07-29T19:56:37.857+08:00,78,0.156000,0,996,2,998,2,-4.000000,2.000000,-2.000000,2.000000
135369,2026-07-29T19:56:37.857+08:00,79,0.158000,0,999,2,1000,2,-1.000000,2.000000,0.000000,2.000000
135370,2026-07-29T19:56:37.857+08:00,80,0.160000,0,1002,2,999,2,2.000000,2.000000,-1.000000,2.000000
135371,2026-07-29T19:56:37.872+08:00,81,0.162000,0,1003,2,997,2,3.000000,2.000000,-3.000000,2.000000
135372,2026-07-29T19:56:37.872+08:00,82,0.164000,0,999,2,999,2,-1.000000,2.000000,-1.000000,2.000000
135373,2026-07-29T19:56:37.872+08:00,83,0.166000,0,997,2,1004,2,-3.000000,2.000000,4.000000,2.000000
135374,2026-07-29T19:56:37.872+08:00,84,0.168000,0,998,2,1005,2,-2.000000,2.000000,5.000000,2.000000
135375,2026-07-29T19:56:37.872+08:00,85,0.170000,0,1000,2,999,2,0.000000,2.000000,-1.000000,2.000000
135376,2026-07-29T19:56:37.872+08:00,86,0.172000,0,1000,2,993,2,0.000000,2.000000,-7.000000,2.000000
135377,2026-07-29T19:56:37.872+08:00,87,0.174000,0,999,2,994,2,-1.000000,2.000000,-6.000000,2.000000
135378,2026-07-29T19:56:37.872+08:00,88,0.176000,0,999,2,1001,2,-1.000000,2.000000,1.000000,2.000000
135379,2026-07-29T19:56:37.880+08:00,89,0.178000,0,1001,2,1006,2,1.000000,2.000000,6.000000,2.000000
135380,2026-07-29T19:56:37.880+08:00,90,0.180000,0,1001,2,1003,2,1.000000,2.000000,3.000000,2.000000
135381,2026-07-29T19:56:37.880+08:00,91,0.182000,0,999,2,998,2,-1.000000,2.000000,-2.000000,2.000000
135382,2026-07-29T19:56:37.882+08:00,92,0.184000,0,998,2,996,2,-2.000000,2.000000,-4.000000,2.000000
135383,2026-07-29T19:56:37.882+08:00,93,0.186000,0,999,2,998,2,-1.000000,2.000000,-2.000000,2.000000
135384,2026-07-29T19:56:37.882+08:00,94,0.188000,0,999,2,999,2,-1.000000,2.000000,-1.000000,2.000000
135385,2026-07-29T19:56:37.884+08:00,95,0.190000,0,1000,2,999,2,0.000000,2.000000,-1.000000,2.000000
135386,2026-07-29T19:56:37.898+08:00,96,0.192000,0,1000,2,1000,2,0.000000,2.000000,0.000000,2.000000
135387,2026-07-29T19:56:37.898+08:00,97,0.194000,0,1001,2,1004,2,1.000000,2.000000,4.000000,2.000000
135388,2026-07-29T19:56:37.898+08:00,98,0.196000,0,1000,2,1003,2,0.000000,2.000000,3.000000,2.000000
135389,2026-07-29T19:56:37.898+08:00,99,0.198000,0,1000,2,997,2,0.000000,2.000000,-3.000000,2.000000
135390,2026-07-29T19:56:37.898+08:00,100,0.200000,0,998,2,993,2,-2.000000,2.000000,-7.000000,2.000000
135391,2026-07-29T19:56:37.898+08:00,101,0.202000,0,997,2,997,2,-3.000000,2.000000,-3.000000,2.000000
135392,2026-07-29T19:56:37.909+08:00,102,0.204000,0,998,2,1003,2,-2.000000,2.000000,3.000000,2.000000
135393,2026-07-29T19:56:37.909+08:00,103,0.206000,0,1002,2,1004,2,2.000000,2.000000,4.000000,2.000000
135394,2026-07-29T19:56:37.933+08:00,104,0.208000,0,1004,2,1000,2,4.000000,2.000000,0.000000,2.000000
135395,2026-07-29T19:56:37.934+08:00,105,0.210000,0,1000,2,997,2,0.000000,2.000000,-3.000000,2.000000
135396,2026-07-29T19:56:37.934+08:00,106,0.212000,0,996,2,998,2,-4.000000,2.000000,-2.000000,2.000000
135397,2026-07-29T19:56:37.934+08:00,107,0.214000,0,997,2,1000,2,-3.000000,2.000000,0.000000,2.000000
135398,2026-07-29T19:56:37.934+08:00,108,0.216000,0,1002,2,998,2,2.000000,2.000000,-2.000000,2.000000
135399,2026-07-29T19:56:37.934+08:00,109,0.218000,0,1002,2,997,2,2.000000,2.000000,-3.000000,2.000000
135400,2026-07-29T19:56:37.934+08:00,110,0.220000,0,997,2,1000,2,-3.000000,2.000000,0.000000,2.000000
135401,2026-07-29T19:56:37.934+08:00,111,0.222000,0,994,2,1005,2,-6.000000,2.000000,5.000000,2.000000
135402,2026-07-29T19:56:37.934+08:00,112,0.224000,0,1000,2,1004,2,0.000000,2.000000,4.000000,2.000000
135403,2026-07-29T19:56:37.934+08:00,113,0.226000,0,1007,2,996,2,7.000000,2.000000,-4.000000,2.000000
135404,2026-07-29T19:56:37.934+08:00,114,0.228000,0,1005,2,990,2,5.000000,2.000000,-10.000000,2.000000
135405,2026-07-29T19:56:37.934+08:00,115,0.230000,0,996,2,996,2,-4.000000,2.000000,-4.000000,2.000000
135406,2026-07-29T19:56:37.934+08:00,116,0.232000,0,990,2,1006,2,-10.000000,2.000000,6.000000,2.000000
135407,2026-07-29T19:56:37.934+08:00,117,0.234000,0,996,2,1009,2,-4.000000,2.000000,9.000000,2.000000
135408,2026-07-29T19:56:37.934+08:00,118,0.236000,0,1006,2,1001,2,6.000000,2.000000,1.000000,2.000000
135409,2026-07-29T19:56:37.939+08:00,119,0.238000,0,1007,2,993,2,7.000000,2.000000,-7.000000,2.000000
135410,2026-07-29T19:56:37.939+08:00,120,0.240000,0,999,2,993,2,-1.000000,2.000000,-7.000000,2.000000
135411,2026-07-29T19:56:37.939+08:00,121,0.242000,0,994,2,999,2,-6.000000,2.000000,-1.000000,2.000000
135412,2026-07-29T19:56:37.943+08:00,122,0.244000,0,998,2,1004,2,-2.000000,2.000000,4.000000,2.000000
135413,2026-07-29T19:56:37.943+08:00,123,0.246000,0,1003,2,1004,2,3.000000,2.000000,4.000000,2.000000
135414,2026-07-29T19:56:37.943+08:00,124,0.248000,0,1001,2,1001,2,1.000000,2.000000,1.000000,2.000000
135415,2026-07-29T19:56:37.944+08:00,125,0.250000,0,996,2,998,2,-4.000000,2.000000,-2.000000,2.000000
135416,2026-07-29T19:56:37.956+08:00,126,0.252000,0,996,2,997,2,-4.000000,2.000000,-3.000000,2.000000
135417,2026-07-29T19:56:37.956+08:00,127,0.254000,0,1001,2,997,2,1.000000,2.000000,-3.000000,2.000000
135418,2026-07-29T19:56:37.956+08:00,128,0.256000,0,1005,2,999,2,5.000000,2.000000,-1.000000,2.000000
135419,2026-07-29T19:56:37.959+08:00,129,0.258000,0,1002,2,1002,2,2.000000,2.000000,2.000000,2.000000
135420,2026-07-29T19:56:37.959+08:00,130,0.260000,0,996,2,1003,2,-4.000000,2.000000,3.000000,2.000000
135421,2026-07-29T19:56:37.959+08:00,131,0.262000,0,995,2,1001,2,-5.000000,2.000000,1.000000,2.000000
135422,2026-07-29T19:56:37.966+08:00,132,0.264000,0,998,2,998,2,-2.000000,2.000000,-2.000000,2.000000
135423,2026-07-29T19:56:37.966+08:00,133,0.266000,0,1003,2,997,2,3.000000,2.000000,-3.000000,2.000000
135424,2026-07-29T19:56:37.970+08:00,134,0.268000,0,1003,2,999,2,3.000000,2.000000,-1.000000,2.000000
135425,2026-07-29T19:56:37.975+08:00,135,0.270000,0,1001,2,1001,2,1.000000,2.000000,1.000000,2.000000
135426,2026-07-29T19:56:37.975+08:00,136,0.272000,0,998,2,1001,2,-2.000000,2.000000,1.000000,2.000000
135427,2026-07-29T19:56:37.975+08:00,137,0.274000,0,997,2,1000,2,-3.000000,2.000000,0.000000,2.000000
135428,2026-07-29T19:56:37.975+08:00,138,0.276000,0,998,2,1000,2,-2.000000,2.000000,0.000000,2.000000
135429,2026-07-29T19:56:37.975+08:00,139,0.278000,0,999,2,999,2,-1.000000,2.000000,-1.000000,2.000000
135430,2026-07-29T19:56:37.975+08:00,140,0.280000,0,1000,2,999,2,0.000000,2.000000,-1.000000,2.000000
135431,2026-07-29T19:56:38.003+08:00,141,0.282000,0,1001,2,999,2,1.000000,2.000000,-1.000000,2.000000
135432,2026-07-29T19:56:38.003+08:00,142,0.284000,0,1001,2,999,2,1.000000,2.000000,-1.000000,2.000000
135433,2026-07-29T19:56:38.003+08:00,143,0.286000,0,1000,2,1001,2,0.000000,2.000000,1.000000,2.000000
135434,2026-07-29T19:56:38.003+08:00,144,0.288000,0,998,2,1002,2,-2.000000,2.000000,2.000000,2.000000
135435,2026-07-29T19:56:38.003+08:00,145,0.290000,0,998,2,1000,2,-2.000000,2.000000,0.000000,2.000000
135436,2026-07-29T19:56:38.003+08:00,146,0.292000,0,998,2,997,2,-2.000000,2.000000,-3.000000,2.000000
135437,2026-07-29T19:56:38.003+08:00,147,0.294000,0,999,2,997,2,-1.000000,2.000000,-3.000000,2.000000
135438,2026-07-29T19:56:38.003+08:00,148,0.296000,0,1001,2,1000,2,1.000000,2.000000,0.000000,2.000000
135439,2026-07-29T19:56:38.003+08:00,149,0.298000,0,1001,2,1002,2,1.000000,2.000000,2.000000,2.000000
135440,2026-07-29T19:56:38.003+08:00,150,0.300000,0,1000,2,1001,2,0.000000,2.000000,1.000000,2.000000
135441,2026-07-29T19:56:38.003+08:00,151,0.302000,0,999,2,998,2,-1.000000,2.000000,-2.000000,2.000000
135442,2026-07-29T19:56:38.003+08:00,152,0.304000,0,999,2,998,2,-1.000000,2.000000,-2.000000,2.000000
135443,2026-07-29T19:56:38.004+08:00,153,0.306000,0,999,2,1000,2,-1.000000,2.000000,0.000000,2.000000
135444,2026-07-29T19:56:38.004+08:00,154,0.308000,0,998,2,1001,2,-2.000000,2.000000,1.000000,2.000000
135445,2026-07-29T19:56:38.004+08:00,155,0.310000,0,997,2,1000,2,-3.000000,2.000000,0.000000,2.000000
135446,2026-07-29T19:56:38.016+08:00,156,0.312000,0,1000,2,999,2,0.000000,2.000000,-1.000000,2.000000
135447,2026-07-29T19:56:38.016+08:00,157,0.314000,0,1005,2,999,2,5.000000,2.000000,-1.000000,2.000000
135448,2026-07-29T19:56:38.016+08:00,158,0.316000,0,1003,2,998,2,3.000000,2.000000,-2.000000,2.000000
135449,2026-07-29T19:56:38.027+08:00,159,0.318000,0,996,2,999,2,-4.000000,2.000000,-1.000000,2.000000
135450,2026-07-29T19:56:38.027+08:00,160,0.320000,0,992,2,1001,2,-8.000000,2.000000,1.000000,2.000000
135451,2026-07-29T19:56:38.027+08:00,161,0.322000,0,996,2,1002,2,-4.000000,2.000000,2.000000,2.000000
135452,2026-07-29T19:56:38.027+08:00,162,0.324000,0,1004,2,1000,2,4.000000,2.000000,0.000000,2.000000
135453,2026-07-29T19:56:38.027+08:00,163,0.326000,0,1006,2,996,2,6.000000,2.000000,-4.000000,2.000000
135454,2026-07-29T19:56:38.039+08:00,164,0.328000,0,1002,2,997,2,2.000000,2.000000,-3.000000,2.000000
135455,2026-07-29T19:56:38.039+08:00,165,0.330000,0,996,2,1000,2,-4.000000,2.000000,0.000000,2.000000
135456,2026-07-29T19:56:38.039+08:00,166,0.332000,0,995,2,1003,2,-5.000000,2.000000,3.000000,2.000000
135457,2026-07-29T19:56:38.039+08:00,167,0.334000,0,998,2,1002,2,-2.000000,2.000000,2.000000,2.000000
135458,2026-07-29T19:56:38.039+08:00,168,0.336000,0,1002,2,999,2,2.000000,2.000000,-1.000000,2.000000
135459,2026-07-29T19:56:38.039+08:00,169,0.338000,0,1003,2,997,2,3.000000,2.000000,-3.000000,2.000000
135460,2026-07-29T19:56:38.058+08:00,170,0.340000,0,1002,2,999,2,2.000000,2.000000,-1.000000,2.000000
135461,2026-07-29T19:56:38.058+08:00,171,0.342000,0,998,2,1000,2,-2.000000,2.000000,0.000000,2.000000
135462,2026-07-29T19:56:38.058+08:00,172,0.344000,0,996,2,999,2,-4.000000,2.000000,-1.000000,2.000000
135463,2026-07-29T19:56:38.058+08:00,173,0.346000,0,997,2,998,2,-3.000000,2.000000,-2.000000,2.000000
135464,2026-07-29T19:56:38.058+08:00,174,0.348000,0,1001,2,1001,2,1.000000,2.000000,1.000000,2.000000
135465,2026-07-29T19:56:38.058+08:00,175,0.350000,0,1003,2,1002,2,3.000000,2.000000,2.000000,2.000000
135466,2026-07-29T19:56:38.058+08:00,176,0.352000,0,1001,2,999,2,1.000000,2.000000,-1.000000,2.000000
135467,2026-07-29T19:56:38.058+08:00,177,0.354000,0,997,2,996,2,-3.000000,2.000000,-4.000000,2.000000
135468,2026-07-29T19:56:38.058+08:00,178,0.356000,0,997,2,997,2,-3.000000,2.000000,-3.000000,2.000000
135469,2026-07-29T19:56:38.058+08:00,179,0.358000,0,999,2,1002,2,-1.000000,2.000000,2.000000,2.000000
135470,2026-07-29T19:56:38.060+08:00,180,0.360000,0,1001,2,1003,2,1.000000,2.000000,3.000000,2.000000
135471,2026-07-29T19:56:38.060+08:00,181,0.362000,0,1000,2,999,2,0.000000,2.000000,-1.000000,2.000000
135472,2026-07-29T19:56:38.060+08:00,182,0.364000,0,1000,2,996,2,0.000000,2.000000,-4.000000,2.000000
135473,2026-07-29T19:56:38.065+08:00,183,0.366000,0,1001,2,997,2,1.000000,2.000000,-3.000000,2.000000
135474,2026-07-29T19:56:38.065+08:00,184,0.368000,0,1000,2,1002,2,0.000000,2.000000,2.000000,2.000000
135475,2026-07-29T19:56:38.065+08:00,185,0.370000,0,998,2,1003,2,-2.000000,2.000000,3.000000,2.000000
135476,2026-07-29T19:56:38.080+08:00,186,0.372000,0,996,2,1000,2,-4.000000,2.000000,0.000000,2.000000
135477,2026-07-29T19:56:38.080+08:00,187,0.374000,0,999,2,998,2,-1.000000,2.000000,-2.000000,2.000000
135478,2026-07-29T19:56:38.080+08:00,188,0.376000,0,1003,2,999,2,3.000000,2.000000,-1.000000,2.000000
135479,2026-07-29T19:56:38.080+08:00,189,0.378000,0,1003,2,999,2,3.000000,2.000000,-1.000000,2.000000
135480,2026-07-29T19:56:38.080+08:00,190,0.380000,0,1000,2,998,2,0.000000,2.000000,-2.000000,2.000000
135481,2026-07-29T19:56:38.080+08:00,191,0.382000,0,997,2,998,2,-3.000000,2.000000,-2.000000,2.000000
135482,2026-07-29T19:56:38.090+08:00,192,0.384000,0,998,2,1001,2,-2.000000,2.000000,1.000000,2.000000
135483,2026-07-29T19:56:38.090+08:00,193,0.386000,0,1000,2,1003,2,0.000000,2.000000,3.000000,2.000000
135484,2026-07-29T19:56:38.090+08:00,194,0.388000,0,1000,2,1000,2,0.000000,2.000000,0.000000,2.000000
135485,2026-07-29T19:56:38.090+08:00,195,0.390000,0,999,2,997,2,-1.000000,2.000000,-3.000000,2.000000
135486,2026-07-29T19:56:38.090+08:00,196,0.392000,0,1000,2,996,2,0.000000,2.000000,-4.000000,2.000000
135487,2026-07-29T19:56:38.105+08:00,197,0.394000,0,1002,2,1000,2,2.000000,2.000000,0.000000,2.000000
135488,2026-07-29T19:56:38.105+08:00,198,0.396000,0,1001,2,1002,2,1.000000,2.000000,2.000000,2.000000
135489,2026-07-29T19:56:38.105+08:00,199,0.398000,0,997,2,1001,2,-3.000000,2.000000,1.000000,2.000000
135490,2026-07-29T19:56:38.105+08:00,200,0.400000,0,996,2,999,2,-4.000000,2.000000,-1.000000,2.000000
135491,2026-07-29T19:56:38.117+08:00,201,0.402000,0,998,2,999,2,-2.000000,2.000000,-1.000000,2.000000
135492,2026-07-29T19:56:38.117+08:00,202,0.404000,0,1001,2,1000,2,1.000000,2.000000,0.000000,2.000000
135493,2026-07-29T19:56:38.117+08:00,203,0.406000,0,1002,2,1001,2,2.000000,2.000000,1.000000,2.000000
135494,2026-07-29T19:56:38.117+08:00,204,0.408000,0,1001,2,998,2,1.000000,2.000000,-2.000000,2.000000
135495,2026-07-29T19:56:38.117+08:00,205,0.410000,0,998,2,996,2,-2.000000,2.000000,-4.000000,2.000000
135496,2026-07-29T19:56:38.117+08:00,206,0.412000,0,997,2,998,2,-3.000000,2.000000,-2.000000,2.000000
135497,2026-07-29T19:56:38.117+08:00,207,0.414000,0,999,2,1003,2,-1.000000,2.000000,3.000000,2.000000
135498,2026-07-29T19:56:38.117+08:00,208,0.416000,0,1001,2,1005,2,1.000000,2.000000,5.000000,2.000000
135499,2026-07-29T19:56:38.118+08:00,209,0.418000,0,1000,2,1001,2,0.000000,2.000000,1.000000,2.000000
135500,2026-07-29T19:56:38.121+08:00,210,0.420000,0,997,2,994,2,-3.000000,2.000000,-6.000000,2.000000
135501,2026-07-29T19:56:38.121+08:00,211,0.422000,0,998,2,993,2,-2.000000,2.000000,-7.000000,2.000000
135502,2026-07-29T19:56:38.121+08:00,212,0.424000,0,1003,2,999,2,3.000000,2.000000,-1.000000,2.000000
135503,2026-07-29T19:56:38.125+08:00,213,0.426000,0,1004,2,1006,2,4.000000,2.000000,6.000000,2.000000
135504,2026-07-29T19:56:38.125+08:00,214,0.428000,0,999,2,1005,2,-1.000000,2.000000,5.000000,2.000000
135505,2026-07-29T19:56:38.125+08:00,215,0.430000,0,993,2,999,2,-7.000000,2.000000,-1.000000,2.000000
135506,2026-07-29T19:56:38.141+08:00,216,0.432000,0,995,2,995,2,-5.000000,2.000000,-5.000000,2.000000
135507,2026-07-29T19:56:38.141+08:00,217,0.434000,0,1002,2,996,2,2.000000,2.000000,-4.000000,2.000000
135508,2026-07-29T19:56:38.141+08:00,218,0.436000,0,1007,2,1000,2,7.000000,2.000000,0.000000,2.000000
135509,2026-07-29T19:56:38.141+08:00,219,0.438000,0,1004,2,1003,2,4.000000,2.000000,3.000000,2.000000
135510,2026-07-29T19:56:38.141+08:00,220,0.440000,0,997,2,1003,2,-3.000000,2.000000,3.000000,2.000000
135511,2026-07-29T19:56:38.141+08:00,221,0.442000,0,994,2,999,2,-6.000000,2.000000,-1.000000,2.000000
135512,2026-07-29T19:56:38.141+08:00,222,0.444000,0,997,4,995,2,-3.000000,4.000000,-5.000000,2.000000
135513,2026-07-29T19:56:38.141+08:00,223,0.446000,0,1001,4,997,2,1.000000,4.000000,-3.000000,2.000000
135514,2026-07-29T19:56:38.173+08:00,224,0.448000,0,1002,4,1003,2,2.000000,4.000000,3.000000,2.000000
135515,2026-07-29T19:56:38.173+08:00,225,0.450000,0,1000,4,1003,2,0.000000,4.000000,3.000000,2.000000
